zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd,pp_growth
19003,11.686378758775088,11.602572763185593,045,42,12519,1.9419123552123552,1.9419123552123552,6446.737910903812,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",13427,780,0.4876465086384374,0.45545154389637243,971,6914.318230665826,40.001553,-75.298929,-75.160103,39.950001,13159.869721416695,0.0838059955894952
19004,22.507550595749144,13.01562149610522,091,42,9416,2.770573359073359,2.763369498069498,3407.4342959123123,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",9524,387,0.4932265182445675,0.4620981731204358,1557,3446.5170172333114,40.009753,-75.231508,-75.160103,39.950001,9019.000888665145,9.491929099643924
19006,49.02513298467813,22.875495760671168,017,42,21423,12.83885250965251,12.83885250965251,1668.6070646807225,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",21899,515,0.44329588019366833,0.40136548242336534,2042,1705.6820291015795,40.150436,-75.033899,-75.160103,39.950001,24768.77906649312,26.149637224006963
19010,31.62758677126917,4.830184864836064,045,42,21103,8.428728957528957,8.428728957528957,2503.698968887801,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",21572,743,0.5064288187170151,0.46949402016879993,1315,2559.341996723103,40.023624,-75.329727,-75.160103,39.950001,16627.69469406025,26.797401906433105
19014,69.79759230574125,-0.08759071331843234,045,42,21206,8.998618532818533,8.996893436293437,2357.0358090999575,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",20900,537,0.4283233281592364,0.38425676202434306,967,2323.024069140296,39.864907,-75.432958,-75.160103,39.950001,25151.379210578423,69.88518301905968
19015,107.1588455642438,66.55556100454294,045,42,16632,3.2814509652509654,3.2786057915057913,5072.888007179811,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",16809,339,0.40082788829230515,0.3590601385044747,338,5126.8743694495815,39.868633,-75.392945,-75.160103,39.950001,21848.16175632061,40.60328455970087
19018,44.10290825205866,43.20640792782968,045,42,23360,2.7046459459459458,2.7046459459459458,8636.99000418699,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",23445,773,0.40907520799433883,0.3692480642041238,585,8668.417407883731,39.923075,-75.298595,-75.160103,39.950001,12195.064157155673,0.8965003242289811
19020,23.12504364140546,17.620163367555733,017,42,55493,18.322111196911198,17.235228185328186,3219.7426923096655,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",54985,473,0.40357375871729734,0.35080643227851566,3213,3190.268176826752,40.100591,-74.938934,-75.160103,39.950001,25228.28263551753,5.504880273849725
19023,50.61043854093348,14.209390103147499,045,42,22164,1.9971853281853282,1.9971853281853282,11097.618076404824,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",22088,100,0.35598207097936735,0.31742436232637944,405,11059.56452227169,39.91714,-75.267387,-75.160103,39.950001,9861.200711807458,36.40104843778598
19026,199.99997574046697,185.36659694039582,045,42,30738,3.621133590733591,3.621133590733591,8488.502075332966,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",30573,941,0.42875613752569,0.3934821326892183,852,8442.93623362466,39.950318,-75.304042,-75.160103,39.950001,12283.49979029965,14.633378800071142
19038,23.942578902278203,21.821217830217655,091,42,31595,7.880024324324324,7.878396525096525,4010.333815942693,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",31415,704,0.4517324806288888,0.41363734007709607,1363,3987.4865272302486,40.100418,-75.171761,-75.160103,39.950001,16773.808191666507,2.121361072060548
19040,171.69623942788502,142.80349962259234,017,42,20536,5.923846332046332,5.923846332046332,3466.6665623829663,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",20901,557,0.4401535780108164,0.3959259755484415,895,3528.2819351561343,40.176879,-75.105595,-75.160103,39.950001,25679.335268224262,28.892739805292678
19046,30.357677171262747,15.60743906392467,091,42,17809,6.623239382239382,6.623239382239382,2688.8655191530465,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",17660,628,0.4450171926433545,0.40687589177679384,1570,2666.3689745770566,40.101404,-75.105519,-75.160103,39.950001,17484.582210489876,14.750238107338077
19047,27.069530089489064,11.79497332465494,017,42,35056,17.939768725868724,17.489864092664092,2004.360915228827,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",34479,835,0.43853909317353784,0.3926465289874693,2489,1971.3703787133368,40.179971,-74.912096,-75.160103,39.950001,33193.25764316629,15.274556764834124
19050,31.61103284859788,17.809469548089087,045,42,28073,3.6842945945945944,3.6842945945945944,7619.6404166993725,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",27976,382,0.38374155837621426,0.3500265045529431,671,7593.312446036463,39.937537,-75.263665,-75.160103,39.950001,8946.82890137909,13.801563300508793
19056,28.08042939958804,25.053834764510206,017,42,15486,3.696952895752896,3.677750579150579,4210.726004039317,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",15249,843,0.4240257615239119,0.37484257144093175,447,4146.284439855065,40.149339,-74.885815,-75.160103,39.950001,32228.92359515724,3.026594635077835
19061,23.346812617139417,13.674129214271252,045,42,19997,7.01831583011583,7.016042471042471,2850.1822904485307,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",20248,452,0.4050151431726041,0.35667341502685157,723,2885.9574444667624,39.82883,-75.435069,-75.160103,39.950001,27083.73294899344,9.672683402868165
19063,27.541702709239775,15.784484403920368,045,42,35704,23.351523166023167,23.076262162162163,1547.2176450891327,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",35764,635,0.4683683679006835,0.427376902034088,2682,1549.8177195543285,39.92046,-75.416182,-75.160103,39.950001,22103.990669116993,11.757218305319407
19067,33.56713086579434,6.805724897787405,017,42,51334,30.98058996138996,28.50425057915058,1800.9243869596148,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",52689,1095,0.45172355642976336,0.4071724684351612,2491,1848.4611568261803,40.206218,-74.81844,-75.160103,39.950001,40748.41469428611,26.761405968006933
19072,60.81435532144022,18.748828949661366,091,42,9539,3.2663142857142855,3.2368054054054056,2947.041544131768,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",9802,384,0.49721684083595113,0.4662674285859608,544,3028.294497911688,40.023891,-75.257741,-75.160103,39.950001,11705.056353246131,42.06552637177885
19073,45.03019791173912,10.616464447124281,029,42,18332,21.09173166023166,20.699850579150578,885.6102574220735,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",19763,504,0.49405922115702267,0.4510801178718181,1410,954.7411912193126,39.979412,-75.435416,-75.160103,39.950001,23716.69402291845,34.41373346461484
19082,30.73376614812467,38.84853529726485,045,42,40997,2.5896517374517374,2.5896517374517374,15831.086244956537,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",41741,1040,0.37381258218400515,0.3355160131838044,1232,16118.383563449297,39.960411,-75.270393,-75.160103,39.950001,9482.298070324623,-8.114769149140184
19083,66.59505483116298,56.30480406201305,045,42,35878,5.556635135135135,5.556635135135135,6456.785289561299,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",36633,692,0.47914704238506584,0.44682885114433335,1430,6592.658886016474,39.977025,-75.312066,-75.160103,39.950001,13310.086266200351,10.290250769149935
19087,22.097818734703015,7.713082811224912,029,42,32225,15.993416602316602,15.964807335907336,2018.5022795433904,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",32765,768,0.5315300965483509,0.48285894721552575,3435,2052.3266777110684,40.061872,-75.402461,-75.160103,39.950001,24127.737106384495,14.384735923478104
19095,45.15682325200223,5.287732236679048,091,42,7063,2.136362162162162,2.136362162162162,3306.0873877543795,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",7070,601,0.43519020401558695,0.39900111135460437,239,3309.3639857600824,40.086002,-75.151408,-75.160103,39.950001,15157.698692063135,39.869091015323185
19096,26.565567371194636,6.92098139688072,045,42,13572,3.503865250965251,3.503865250965251,3873.43662723935,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",13695,550,0.49662188903254567,0.4690154766345662,653,3908.540716920343,39.997882,-75.274178,-75.160103,39.950001,11095.610552717622,19.644585974313916
19102,9.105615933558349,1.077444507930045,101,42,4705,0.18885057915057915,0.18885057915057915,24913.876468700102,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",5147,573,0.5333465436576,0.4997216736406788,2449,27254.351155026445,39.952783,-75.165586,-75.160103,39.950001,561.1043412715102,8.028171425628305
19103,9.147528893916931,2.4106014269607305,101,42,21908,0.6525872586872586,0.6390046332046332,34284.571443763285,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",24214,890,0.5281815576260934,0.49677092366267617,5197,37893.30897111942,39.952896,-75.174298,-75.160103,39.950001,1253.4843887508441,6.7369274669562005
19104,12.196171933052108,8.91921730465627,101,42,51808,3.1347250965250963,3.0065362934362936,17231.789322851153,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",53560,2019,0.40122396389435244,0.37333979555542696,1761,17814.519690625148,39.958719,-75.199069,-75.160103,39.950001,3463.804458672084,3.2769546283958384
19106,13.15421875232282,3.667914434858921,101,42,11740,1.2107355212355213,0.808138223938224,14527.217810325272,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",12592,694,0.5151256813476225,0.4786865548313444,1978,15581.492901841211,39.948629,-75.142789,-75.160103,39.950001,1485.4310950278882,9.486304317463897
19107,7.504186240224445,7.394241922947748,101,42,14875,0.549196138996139,0.549196138996139,27085.041106060246,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",14526,973,0.4861171019172436,0.44966902649502677,2954,26449.56686431134,39.951735,-75.158654,-75.160103,39.950001,229.23776160810561,0.10994431727669696
19111,22.55535121732887,19.574667977869964,101,42,63090,4.831579922779923,4.831298455598455,13058.60123936082,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",68113,1946,0.3549451168010417,0.31558424992135303,1378,14098.280333120676,40.060612,-75.080176,-75.160103,39.950001,14073.456263314825,2.980683239458905
19114,24.874402383650775,9.202943990561556,101,42,30907,5.907452895752896,5.599387258687258,5519.711099111576,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",31668,989,0.36987289784454697,0.32950501173202057,876,5655.6188270186485,40.069361,-75.000264,-75.160103,39.950001,19033.685078678376,15.67145839308922
19115,26.02478586320317,16.387303055088317,101,42,33207,5.6723050193050195,5.613927799227799,5915.109917261076,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",35346,1159,0.36304202807251057,0.32399181757559115,1319,6296.126573779926,40.090698,-75.042868,-75.160103,39.950001,18579.40686243043,9.637482808114854
19118,15.791968564644982,8.360526245301886,091,42,9808,3.231891891891892,3.189726254826255,3074.8720161047936,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",10884,608,0.46681733698634426,0.4368634228000542,577,3412.20503907877,40.072443,-75.212415,-75.160103,39.950001,14341.38305399887,7.4314423193430965
19119,29.351040422201535,5.994399489502059,101,42,27035,3.2417150579150578,3.2366629343629345,8352.738777021044,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",28192,1332,0.4075845135997132,0.38122813648750703,548,8710.205718578778,40.053348,-75.191112,-75.160103,39.950001,11804.506764952508,23.356640932699477
19120,23.340141890213662,5.830141131062625,101,42,68104,3.4319061776061774,3.40360888030888,20009.349603594732,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",74060,2632,0.3421482977929872,0.301795214252558,1122,21759.256895956565,40.034147,-75.119198,-75.160103,39.950001,9995.636077665562,17.510000759151037
19121,9.306610979529593,10.727586674272693,101,42,36572,2.3438042471042473,2.2111297297297297,16539.961228086904,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",32385,2060,0.36073506161743457,0.32782180819661666,534,14646.359082675115,39.98198,-75.17912,-75.160103,39.950001,3912.196066219484,-1.4209756947431007
19122,19.83980696295678,16.47334997324669,101,42,21653,1.2692332046332047,1.2692332046332047,17059.906659357763,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",21666,1722,0.39159585603538827,0.3535488245457506,510,17070.14906394704,39.977746,-75.145899,-75.160103,39.950001,3317.8141879896857,3.3664569897100876
19123,10.332857282465676,8.159247297863443,101,42,13416,1.3817760617760617,1.2639131274131274,10614.65357786002,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",17351,919,0.4574297509060775,0.4220471387818276,1227,13728.000464329845,39.964441,-75.145526,-75.160103,39.950001,2032.4983227267624,2.1736099846022334
19124,26.79275670137481,9.632467044335037,101,42,66691,4.909126640926641,4.874817760617761,13680.716546734782,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",70304,2784,0.34473533882008384,0.30261977704613885,1621,14421.872458077434,40.017119,-75.092814,-75.160103,39.950001,9421.557127843133,17.160289657039772
19125,12.046539488437427,9.6966364832082,101,42,22958,1.5671181467181468,1.3760988416988418,16683.39461114403,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",25850,1229,0.43848619199177524,0.39690085929395025,983,18784.987834222196,39.976249,-75.125105,-75.160103,39.950001,4177.83554981216,2.3499030052292262
19127,21.73007492018612,6.254085022226484,101,42,5913,0.6594413127413128,0.5496305019305019,10758.136564894774,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",5760,602,0.47152043608669897,0.431480913058282,323,10479.767734448485,40.028146,-75.227549,-75.160103,39.950001,10428.99958598091,15.475989897959636
19128,24.220489246687393,8.297401480524524,101,42,35239,7.167753281853281,7.064749034749035,4988.004503298229,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",37644,1194,0.437602767928592,0.40331520450782293,919,5328.427070068916,40.048483,-75.227934,-75.160103,39.950001,12395.39698363287,15.923087766162869
19129,18.70756840103686,10.910660181993677,101,42,10975,2.297500386100386,2.1986895752895754,4991.609603895335,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",11275,821,0.4316370402527079,0.4020817468589338,292,5128.0545133412215,40.013014,-75.185402,-75.160103,39.950001,7339.012991126716,7.796908219043182
19130,10.25313995130772,5.992022554680719,101,42,24870,1.3804185328185328,1.2944084942084941,19213.40914500683,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",27093,1165,0.49159301376446574,0.4579327082662592,996,20930.795897292723,39.967935,-75.176073,-75.160103,39.950001,2417.1261804514415,4.261117396627001
19131,19.738718697214832,8.39664503514138,101,42,43172,5.622774517374517,5.277211969111969,8180.8349281192195,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",44723,1765,0.3651696685803837,0.33433512609061855,863,8474.74012068646,39.990184,-75.217795,-75.160103,39.950001,6650.8619807180075,11.342073662073451
19132,29.218809908598203,21.62230576945473,101,42,36268,2.164388030888031,2.164388030888031,16756.69957623982,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",31378,1605,0.3312164552979088,0.2996402930772074,572,14497.400444007195,39.996262,-75.170855,-75.160103,39.950001,5230.800398279455,7.596504139143473
19133,39.06340844002907,25.628542570509694,101,42,26063,1.3030679536679537,1.300654054054054,20038.379858782067,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",27102,2009,0.3411189297242869,0.2982564901394008,457,20837.20872243071,39.993092,-75.141671,-75.160103,39.950001,5048.025556622177,13.434865869519378
19134,21.570993748215873,16.614630797469864,101,42,60675,3.81061583011583,3.5081471042471044,17295.45489313843,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",62087,2436,0.36486710053593363,0.3186811106405868,1420,17697.9465669598,39.989604,-75.109091,-75.160103,39.950001,6194.802859121984,4.9563629507460085
19135,26.111612202631473,7.576557788764976,101,42,33091,2.6596559845559846,2.3285714285714287,14210.85889570552,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",35427,1728,0.3474625504483308,0.3041036753953929,814,15214.0490797546,40.02211,-75.048534,-75.160103,39.950001,12449.512830401693,18.535054413866497
19136,31.826569590464988,38.3051001149409,101,42,40647,5.533974517374517,4.604691891891892,8827.300708560482,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",34741,1575,0.35855371920225104,0.316991583790607,956,7544.695891851789,40.039406,-75.018555,-75.160103,39.950001,15645.2720785235,-6.478530524475911
19137,21.892593046040464,67.80121524701897,101,42,8638,3.2626355212355214,2.407566795366795,3587.8547654932217,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",8347,585,0.38400888111223247,0.3391577194405597,289,3466.98584482194,39.993169,-75.072044,-75.160103,39.950001,8917.881786568205,-45.90862220097851
19138,38.56798046816897,1.5450176697238647,101,42,32273,1.7229652509652509,1.7229652509652509,18731.080027249423,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",32766,2072,0.33921333520996994,0.3076495248659824,331,19017.214642978794,40.056002,-75.159048,-75.160103,39.950001,11800.320268640507,37.02296279844511
19139,17.725379226797777,12.941267022255577,101,42,41271,1.7715482625482626,1.7699972972972973,23316.98475642809,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",46397,2159,0.3511371600946144,0.32049832383979204,742,26213.034376293137,39.961352,-75.229334,-75.160103,39.950001,6041.176101079959,4.7841122045422
19140,32.86364367647824,19.448498657064032,101,42,54133,3.0578644787644786,3.0522250965250963,17735.585773680144,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",51766,2508,0.33824209604635747,0.2993765573351994,1142,16960.085957924486,40.012177,-75.145495,-75.160103,39.950001,7032.668929390919,13.415145019414208
19141,25.731654183698023,33.2023086776767,101,42,31376,1.81357722007722,1.81357722007722,17300.614306714797,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",34701,2129,0.33783369741289,0.30367919127036,532,19134.00742788469,40.037574,-75.145697,-75.160103,39.950001,9825.695229033345,-7.4706544939786745
19142,36.4892108871724,12.805025933086995,101,42,29595,1.696419305019305,1.685949806949807,17553.903371265125,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",29078,2119,0.3408673672825023,0.30394209650926823,411,17247.251300207714,39.921746,-75.233277,-75.160103,39.950001,6993.093809297702,23.684184954085403
19143,26.26950065081909,11.031227280597763,101,42,64849,3.2524945945945944,3.187875675675676,20342.38677963975,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",64630,2651,0.3630479198384844,0.33378793435695114,808,20273.68899394157,39.942579,-75.225905,-75.160103,39.950001,5676.174236803539,15.238273370221327
19144,20.860932068768516,5.563274724175863,101,42,43329,3.447046332046332,3.4331826254826256,12620.651077048064,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",43884,2007,0.37163785303654523,0.3424151956296547,1048,12782.308658523789,40.033858,-75.174075,-75.160103,39.950001,9410.666494808474,15.297657344592654
19145,18.42528273556409,9.21115049036558,101,42,47261,5.221854826254826,4.866625096525096,9711.247335190386,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",46052,1997,0.3982683653620594,0.3587954760636725,1241,9462.820555641812,39.909857,-75.198265,-75.160103,39.950001,5530.135167750861,9.21413224519851
19146,17.624187093383252,6.987135313305372,101,42,35113,1.7743702702702702,1.6895826254826254,20782.055562373018,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",39282,1841,0.45190771037344296,0.4209290230056855,1176,23249.528852594107,39.939496,-75.184146,-75.160103,39.950001,2361.775848658915,10.63705178007788
19147,10.920588647089264,5.198782666370656,101,42,36228,1.6026749034749035,1.4073899613899614,25741.266453414682,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",38472,1303,0.4738499717599838,0.43715923217066405,2171,27335.70727050264,39.935327,-75.152489,-75.160103,39.950001,1758.0140872085829,5.721805980718608
19148,22.5025439890598,3.5676242445019266,101,42,49732,4.832915444015444,4.222888416988417,11776.773404651483,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",52259,1902,0.41490217421240894,0.3728348643399818,1525,12375.178986440962,39.911612,-75.151475,-75.160103,39.950001,4336.445607214796,18.934919744557874
19149,63.78710454533961,51.76901293565712,101,42,55006,2.4286795366795366,2.4286795366795366,22648.521210502553,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",58055,2531,0.347313155335577,0.30418145105327493,1265,23903.935913822595,40.037722,-75.065768,-75.160103,39.950001,12652.335905829224,12.018091609682486
19151,29.933155308838778,13.329989398470222,101,42,29883,2.409180308880309,2.3916826254826256,12494.5507742566,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",33343,1987,0.351561873586078,0.32234355079971705,529,13941.231016498941,39.97957,-75.257036,-75.160103,39.950001,8901.25454384062,16.603165910368556
19152,30.616508264641656,5.249272742071336,101,42,33293,2.833614285714286,2.818693436293436,11811.500878854027,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",36379,1775,0.35474048675361014,0.31310409961426694,979,12906.334378753212,40.060946,-75.046985,-75.160103,39.950001,15670.524735579678,25.36723552257032
19154,46.43168862785307,7.153347044386744,101,42,34196,6.398667181467181,6.3356389961389965,5397.4034854005085,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",35098,1171,0.37214476336646285,0.33015618347567444,950,5539.772708228654,40.096485,-74.983219,-75.160103,39.950001,22209.71619892652,39.27834158346633
19301,23.59150497432945,20.405326617318558,029,42,6402,3.3633220077220076,3.3611787644787645,1904.6889346252285,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",6375,434,0.5171052567053789,0.4683681530967822,874,1896.6560384623292,40.040279,-75.480341,-75.160103,39.950001,29100.794000892616,3.186178357010892
19317,39.62085834381512,11.285001318571664,029,42,9530,21.295470656370657,21.105867953667953,451.5331954563753,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",9968,673,0.49133180921385705,0.44250373528143355,657,472.2857179757764,39.8608,-75.599381,-75.160103,39.950001,38803.55239268956,28.335857025243456
19320,47.21793458594981,36.67851478279994,029,42,52342,85.26908996138997,84.51301505791506,619.3365597491829,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",54617,948,0.41534167596251226,0.3661704096043406,1236,646.2554905013396,39.962514,-75.832374,-75.160103,39.950001,57381.846554299496,10.539419803149876
19333,40.44546052101659,199.87624118118663,029,42,6895,3.4674166023166024,3.4522980694980694,1997.2203619725299,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",6911,690,0.5321001158190704,0.4807599611928521,303,2001.8549559959613,40.041872,-75.423597,-75.160103,39.950001,24688.77945769216,-159.43078066017003
19335,25.311757918032907,5.264943723999839,029,42,46984,43.688535907335904,42.53171737451738,1104.6814683328585,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",48962,887,0.4813299353199539,0.4322928759641944,1875,1151.187937436434,40.022618,-75.721218,-75.160103,39.950001,48536.85758268229,20.046814194033068
19341,19.799931229559768,11.122574644107898,029,42,16709,12.998442084942084,12.899418918918919,1295.3296660126111,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",17572,663,0.50772370498605,0.45672371813673174,2689,1362.231904433156,40.039941,-75.640626,-75.160103,39.950001,42185.212579347186,8.67735658545187
19342,29.302152311322153,14.5329002052034,029,42,18099,19.541910038610038,19.50198030888031,928.0595977096,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",18843,1027,0.4794424422948604,0.4341031259893991,944,966.2095695696995,39.906048,-75.496932,-75.160103,39.950001,29166.87721032003,14.769252106118753
19348,31.351931494993497,15.028897687600956,029,42,22232,37.29148494208494,37.024101544401546,600.4737204314881,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",23934,570,0.4413195714286477,0.3920720956787408,1341,646.4437758549494,39.87028,-75.712913,-75.160103,39.950001,48030.12776597748,16.32303380739254
19355,22.22541042194616,14.693343214245486,029,42,24760,38.58611969111969,38.355292664092666,645.5432426716884,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",26778,800,0.5249233815719607,0.47313415275957815,2557,698.1565812706975,40.046834,-75.531359,-75.160103,39.950001,33444.56284277878,7.532067207700676
19380,21.23930434784116,8.83463473015584,029,42,49534,31.905819691119692,31.548498455598455,1570.090572447194,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",50956,981,0.48212561417589334,0.43410291335319,2930,1615.1640329797558,39.989503,-75.604383,-75.160103,39.950001,38157.241788918014,12.40466961768532
19382,24.928757456402057,8.775510264558568,029,42,52388,46.86810424710425,46.281747876447874,1131.9365063707871,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",55036,1161,0.47971987855089565,0.4320630297138064,2780,1189.1512858788776,39.92767,-75.613444,-75.160103,39.950001,38773.29612144968,16.15324719184349
19401,31.46252800453179,7.880991748105652,091,42,41753,6.1314208494208495,6.031633590733591,6922.336937731961,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",41897,305,0.4122788708495628,0.36176861905857494,1727,6946.211066992934,40.13018,-75.331629,-75.160103,39.950001,24819.303177627793,23.58153625642614
